"year","month","type","currency","V0","V1","V2","V3","page"
2018,"03","出口","万美元","北京",32213.3,26810.4,20.2,30
2018,"03","出口","万美元","天津",20595.5,19478.4,5.7,30
2018,"03","出口","万美元","河北",35798.2,35116.4,1.9,30
2018,"03","出口","万美元","山西",3073.1,2106.3,45.9,30
2018,"03","出口","万美元","内蒙古",23479.2,19593.3,19.8,30
2018,"03","出口","万美元","辽宁",117434.7,110664.1,6.1,30
2018,"03","出口","万美元","吉林",27596.1,31066.2,-11.2,30
2018,"03","出口","万美元","黑龙江",21482.6,19071.5,12.6,30
2018,"03","出口","万美元","上海",39437.5,39438.3,0,30
2018,"03","出口","万美元","江苏",91402.4,85959.8,6.3,30
2018,"03","出口","万美元","浙江",133207.1,109798.4,21.3,30
2018,"03","出口","万美元","安徽",31306.4,26645.7,17.5,30
2018,"03","出口","万美元","福建",245165.3,207509.5,18.1,30
2018,"03","出口","万美元","江西",13406.4,14721,-8.9,30
2018,"03","出口","万美元","山东",383212.3,385941.9,-0.7,30
2018,"03","出口","万美元","河南",58361.9,36434.5,60.2,30
2018,"03","出口","万美元","湖北",37032,35283.1,5,30
2018,"03","出口","万美元","湖南",29693.1,21779.2,36.3,30
2018,"03","出口","万美元","广东",213848,194240.2,10.1,30
2018,"03","出口","万美元","广西",49173.2,39568.5,24.3,30
2018,"03","出口","万美元","海南",9716,12700,-23.5,30
2018,"03","出口","万美元","重庆",7026.7,6043,16.3,30
2018,"03","出口","万美元","四川",17082.3,15244.3,12.1,30
2018,"03","出口","万美元","贵州",7147.3,11260.8,-36.5,30
2018,"03","出口","万美元","云南",77525.2,70570.9,9.9,30
2018,"03","出口","万美元","西藏",205.5,1308.7,-84.3,30
2018,"03","出口","万美元","陕西",18079,12332.7,46.6,30
2018,"03","出口","万美元","甘肃",7386.7,8864.1,-16.7,30
2018,"03","出口","万美元","青海",510.5,558.4,-8.6,30
2018,"03","出口","万美元","宁夏",3358.3,2828.2,18.7,30
2018,"03","出口","万美元","新疆",21710,17539.8,23.8,30
2018,"03","进口","万美元","北京",372125,333777.2,11.5,31
2018,"03","进口","万美元","天津",115913.3,96390.3,20.3,31
2018,"03","进口","万美元","河北",89410.5,77172.1,15.9,31
2018,"03","进口","万美元","山西",642.9,358.3,79.4,31
2018,"03","进口","万美元","内蒙古",21868.1,17386.2,25.8,31
2018,"03","进口","万美元","辽宁",130937.4,146603.2,-10.7,31
2018,"03","进口","万美元","吉林",17383,8380.9,107.4,31
2018,"03","进口","万美元","黑龙江",40888.8,33505,22,31
2018,"03","进口","万美元","上海",489664.4,407886.1,20,31
2018,"03","进口","万美元","江苏",356459.2,314297.5,13.4,31
2018,"03","进口","万美元","浙江",162058.9,136608.4,18.6,31
2018,"03","进口","万美元","安徽",76030.9,62111.7,22.4,31
2018,"03","进口","万美元","福建",168751.7,171432.9,-1.6,31
2018,"03","进口","万美元","江西",3591.7,2661.4,35,31
2018,"03","进口","万美元","山东",322347.7,342729.1,-5.9,31
2018,"03","进口","万美元","河南",27343.3,34521.4,-20.8,31
2018,"03","进口","万美元","湖北",10872.1,12950.7,-16.1,31
2018,"03","进口","万美元","湖南",35110.3,17678.9,98.6,31
2018,"03","进口","万美元","广东",511427.3,426716.1,19.9,31
2018,"03","进口","万美元","广西",126663,135891.2,-6.8,31
2018,"03","进口","万美元","海南",4677.1,3817.7,22.5,31
2018,"03","进口","万美元","重庆",23562,17644.2,33.5,31
2018,"03","进口","万美元","四川",13507.1,19918.8,-32.2,31
2018,"03","进口","万美元","贵州",10.8,535.8,-98,31
2018,"03","进口","万美元","云南",28255.3,18269.3,54.7,31
2018,"03","进口","万美元","西藏",244.7,298.8,-18.1,31
2018,"03","进口","万美元","陕西",7738.3,9076.5,-14.7,31
2018,"03","进口","万美元","甘肃",699.4,690.3,1.3,31
2018,"03","进口","万美元","青海",196,217.9,-10.1,31
2018,"03","进口","万美元","宁夏",1068.9,590.2,81.1,31
2018,"03","进口","万美元","新疆",14937,13853.2,7.8,31
